dataset,run_id,slot,leader_pubkey,leader_name,leader_city,leader_country,client_us,client_ms,observed_bucket,expected_bucket,match
dataset_2026_05_08_1300,99,418384252,,,,,18324,18.32,fr2,unknown,no
dataset_2026_05_08_1300,100,418384258,,,,,241756,241.76,dx1,unknown,no
dataset_2026_05_08_1700,6,418419480,,,,,18641,18.64,fr2,unknown,no
dataset_2026_05_08_1700,7,418419484,,,,,18765,18.77,fr2,unknown,no
dataset_2026_05_08_1700,8,418419489,,,,,18556,18.56,fr2,unknown,no
dataset_2026_05_08_1700,9,418419495,,,,,186459,186.46,ewr,unknown,no
dataset_2026_05_08_1700,10,418419500,,,,,19152,19.15,fr2,unknown,no
dataset_2026_05_08_1700,11,418419506,,,,,18719,18.72,fr2,unknown,no
dataset_2026_05_08_1700,12,418419512,,,,,18942,18.94,fr2,unknown,no
dataset_2026_05_08_1700,13,418419517,,,,,465131,465.13,tyo,unknown,no
dataset_2026_05_08_1700,14,418419524,,,,,234955,234.96,dx1,unknown,no
dataset_2026_05_08_1700,15,418419529,,,,,18877,18.88,fr2,unknown,no
dataset_2026_05_08_1700,16,418419535,,,,,464647,464.65,tyo,unknown,no
dataset_2026_05_08_1700,17,418419542,,,,,18450,18.45,fr2,unknown,no
dataset_2026_05_08_1700,18,418419547,,,,,17577,17.58,fr2,unknown,no
dataset_2026_05_08_1700,19,418419553,,,,,18015,18.02,fr2,unknown,no
dataset_2026_05_08_1700,20,418419559,,,,,464048,464.05,tyo,unknown,no
dataset_2026_05_08_1700,21,418419566,,,,,18547,18.55,fr2,unknown,no
dataset_2026_05_08_1700,22,418419572,,,,,180981,180.98,ewr,unknown,no
dataset_2026_05_08_1700,23,418419578,,,,,18700,18.70,fr2,unknown,no
dataset_2026_05_08_1700,24,418419583,,,,,18636,18.64,fr2,unknown,no
dataset_2026_05_08_1700,25,418419589,,,,,18807,18.81,fr2,unknown,no
dataset_2026_05_08_1700,26,418419595,,,,,18540,18.54,fr2,unknown,no
dataset_2026_05_08_1700,27,418419600,,,,,18193,18.19,fr2,unknown,no
dataset_2026_05_08_1700,28,418419606,,,,,229182,229.18,dx1,unknown,no
dataset_2026_05_08_1700,29,418419613,,,,,20318,20.32,fr2,unknown,no
dataset_2026_05_08_1700,30,418419618,,,,,18246,18.25,fr2,unknown,no
dataset_2026_05_08_1700,31,418419624,,,,,19024,19.02,fr2,unknown,no
dataset_2026_05_08_1700,32,418419629,,,,,18623,18.62,fr2,unknown,no
dataset_2026_05_08_1700,33,418419635,,,,,16731,16.73,fr2,unknown,no
dataset_2026_05_08_1700,34,418419641,,,,,459255,459.25,tyo,unknown,no
dataset_2026_05_08_1700,35,418419647,,,,,264238,264.24,dx1,unknown,no
dataset_2026_05_08_1700,36,418419653,,,,,18275,18.27,fr2,unknown,no
dataset_2026_05_08_1700,37,418419658,,,,,17227,17.23,fr2,unknown,no
dataset_2026_05_08_1700,38,418419664,,,,,223435,223.44,dx1,unknown,no
dataset_2026_05_08_1700,39,418419671,,,,,464857,464.86,tyo,unknown,no
dataset_2026_05_08_1700,40,418419677,,,,,17929,17.93,fr2,unknown,no
dataset_2026_05_08_1700,41,418419683,,,,,426390,426.39,slc,unknown,no
dataset_2026_05_08_1700,42,418419689,,,,,464727,464.73,tyo,unknown,no
dataset_2026_05_08_1700,43,418419696,,,,,188542,188.54,ewr,unknown,no
dataset_2026_05_08_1700,44,418419702,,,,,414964,414.96,slc,unknown,no
dataset_2026_05_08_1700,45,418419708,,,,,18522,18.52,fr2,unknown,no
dataset_2026_05_08_1700,46,418419714,,,,,18573,18.57,fr2,unknown,no
dataset_2026_05_08_1700,47,418419720,,,,,18383,18.38,fr2,unknown,no
dataset_2026_05_08_1700,48,418419726,,,,,18127,18.13,fr2,unknown,no
dataset_2026_05_08_1700,49,418419731,,,,,17154,17.15,fr2,unknown,no
dataset_2026_05_08_1700,50,418419737,,,,,18370,18.37,fr2,unknown,no
dataset_2026_05_08_1700,51,418419743,,,,,18429,18.43,fr2,unknown,no
dataset_2026_05_08_1700,52,418419746,,,,,18206,18.21,fr2,unknown,no
dataset_2026_05_08_1700,53,418419751,,,,,316628,316.63,slc,unknown,no
dataset_2026_05_08_1700,54,418419757,,,,,18268,18.27,fr2,unknown,no
dataset_2026_05_08_1700,55,418419763,,,,,467920,467.92,tyo,unknown,no
dataset_2026_05_08_1700,56,418419769,,,,,18444,18.44,fr2,unknown,no
dataset_2026_05_08_1700,57,418419775,,,,,18008,18.01,fr2,unknown,no
dataset_2026_05_08_1700,58,418419781,,,,,186718,186.72,ewr,unknown,no
dataset_2026_05_08_1700,59,418419787,,,,,421542,421.54,slc,unknown,no
dataset_2026_05_08_1700,60,418419793,,,,,17159,17.16,fr2,unknown,no
dataset_2026_05_08_1700,61,418419799,,,,,17911,17.91,fr2,unknown,no
dataset_2026_05_08_1700,62,418419804,,,,,18639,18.64,fr2,unknown,no
dataset_2026_05_08_1700,63,418419810,,,,,18558,18.56,fr2,unknown,no
dataset_2026_05_08_1700,64,418419815,,,,,18569,18.57,fr2,unknown,no
dataset_2026_05_08_1700,65,418419821,,,,,18029,18.03,fr2,unknown,no
dataset_2026_05_08_1700,66,418419827,,,,,18364,18.36,fr2,unknown,no
dataset_2026_05_08_1700,67,418419835,,,,,181438,181.44,ewr,unknown,no
dataset_2026_05_08_1700,68,418419840,,,,,181652,181.65,ewr,unknown,no
dataset_2026_05_08_1700,69,418419846,,,,,16271,16.27,fr2,unknown,no
dataset_2026_05_08_1700,70,418419851,,,,,17778,17.78,fr2,unknown,no
dataset_2026_05_08_1700,71,418419857,,,,,18968,18.97,fr2,unknown,no
dataset_2026_05_08_1700,72,418419863,,,,,182419,182.42,ewr,unknown,no
dataset_2026_05_08_1700,73,418419869,,,,,17538,17.54,fr2,unknown,no
dataset_2026_05_08_1700,74,418419875,,,,,18342,18.34,fr2,unknown,no
dataset_2026_05_08_1700,75,418419881,,,,,464679,464.68,tyo,unknown,no
dataset_2026_05_08_1700,76,418419887,,,,,475286,475.29,tyo,unknown,no
dataset_2026_05_08_1700,77,418419893,,,,,464731,464.73,tyo,unknown,no
dataset_2026_05_08_1700,78,418419899,,,,,181611,181.61,ewr,unknown,no
dataset_2026_05_08_1700,79,418419906,,,,,20384,20.38,fr2,unknown,no
dataset_2026_05_08_1700,80,418419911,,,,,16995,17.00,fr2,unknown,no
dataset_2026_05_08_1700,81,418419917,,,,,19365,19.36,fr2,unknown,no
dataset_2026_05_08_1700,82,418419923,,,,,187916,187.92,ewr,unknown,no
dataset_2026_05_08_1700,83,418419928,,,,,187435,187.44,ewr,unknown,no
dataset_2026_05_08_1700,84,418419934,,,,,181589,181.59,ewr,unknown,no
dataset_2026_05_08_1700,85,418419939,,,,,232070,232.07,dx1,unknown,no
dataset_2026_05_08_1700,86,418419945,,,,,17742,17.74,fr2,unknown,no
dataset_2026_05_08_1700,87,418419950,,,,,221345,221.34,dx1,unknown,no
dataset_2026_05_08_1700,88,418419956,,,,,18086,18.09,fr2,unknown,no
dataset_2026_05_08_1700,89,418419962,,,,,466060,466.06,tyo,unknown,no
dataset_2026_05_08_1700,90,418419968,,,,,225856,225.86,dx1,unknown,no
dataset_2026_05_08_1700,91,418419974,,,,,18809,18.81,fr2,unknown,no
dataset_2026_05_08_1700,92,418419980,,,,,17960,17.96,fr2,unknown,no
dataset_2026_05_08_1700,93,418419985,,,,,464277,464.28,tyo,unknown,no
dataset_2026_05_08_1700,94,418419993,,,,,16506,16.51,fr2,unknown,no
dataset_2026_05_08_1700,95,418419998,,,,,18484,18.48,fr2,unknown,no
dataset_2026_05_08_1700,96,418420004,,,,,18373,18.37,fr2,unknown,no
dataset_2026_05_08_1700,97,418420010,,,,,763388,763.39,tyo,unknown,no
dataset_2026_05_08_1700,98,418420017,,,,,325600,325.60,slc,unknown,no
dataset_2026_05_08_1700,99,418420024,,,,,18815,18.82,fr2,unknown,no
dataset_2026_05_08_1700,100,418420029,,,,,219920,219.92,ewr,unknown,no
dataset_2026_05_08_2200,6,418464261,,,,,32185,32.19,mid_low,unknown,no
dataset_2026_05_08_2200,7,418464266,,,,,18516,18.52,fr2,unknown,no
dataset_2026_05_08_2200,8,418464272,,,,,19076,19.08,fr2,unknown,no
dataset_2026_05_08_2200,9,418464277,,,,,17977,17.98,fr2,unknown,no
dataset_2026_05_08_2200,11,418464289,,,,,18457,18.46,fr2,unknown,no
dataset_2026_05_08_2200,12,418464295,,,,,357122,357.12,slc,unknown,no
dataset_2026_05_08_2200,13,418464301,,,,,18609,18.61,fr2,unknown,no
dataset_2026_05_08_2200,14,418464307,,,,,181802,181.80,ewr,unknown,no
dataset_2026_05_08_2200,15,418464312,,,,,18045,18.05,fr2,unknown,no
dataset_2026_05_08_2200,16,418464318,,,,,18790,18.79,fr2,unknown,no
dataset_2026_05_08_2200,17,418464323,,,,,19634,19.63,fr2,unknown,no
dataset_2026_05_08_2200,18,418464329,,,,,415367,415.37,slc,unknown,no
dataset_2026_05_08_2200,19,418464336,,,,,18840,18.84,fr2,unknown,no
dataset_2026_05_08_2200,20,418464342,,,,,18830,18.83,fr2,unknown,no
dataset_2026_05_08_2200,22,418464353,,,,,18784,18.78,fr2,unknown,no
dataset_2026_05_08_2200,24,418464365,,,,,18228,18.23,fr2,unknown,no
dataset_2026_05_08_2200,25,418464370,,,,,18384,18.38,fr2,unknown,no
dataset_2026_05_08_2200,27,418464381,,,,,18418,18.42,fr2,unknown,no
dataset_2026_05_08_2200,28,418464387,,,,,18309,18.31,fr2,unknown,no
dataset_2026_05_08_2200,29,418464392,,,,,428689,428.69,slc,unknown,no
dataset_2026_05_08_2200,30,418464399,,,,,18900,18.90,fr2,unknown,no
dataset_2026_05_08_2200,31,418464404,,,,,18702,18.70,fr2,unknown,no
dataset_2026_05_08_2200,32,418464410,,,,,16577,16.58,fr2,unknown,no
dataset_2026_05_08_2200,33,418464416,,,,,18429,18.43,fr2,unknown,no
dataset_2026_05_08_2200,34,418464422,,,,,430949,430.95,tyo,unknown,no
dataset_2026_05_08_2200,35,418464428,,,,,464328,464.33,tyo,unknown,no
dataset_2026_05_08_2200,36,418464435,,,,,18761,18.76,fr2,unknown,no
dataset_2026_05_08_2200,37,418464438,,,,,464646,464.65,tyo,unknown,no
dataset_2026_05_08_2200,38,418464444,,,,,18955,18.95,fr2,unknown,no
dataset_2026_05_08_2200,39,418464450,,,,,465317,465.32,tyo,unknown,no
dataset_2026_05_08_2200,40,418464456,,,,,18442,18.44,fr2,unknown,no
dataset_2026_05_08_2200,41,418464462,,,,,18407,18.41,fr2,unknown,no
dataset_2026_05_08_2200,42,418464468,,,,,19167,19.17,fr2,unknown,no
dataset_2026_05_08_2200,43,418464474,,,,,463854,463.85,tyo,unknown,no
dataset_2026_05_08_2200,44,418464480,,,,,218497,218.50,ewr,unknown,no
dataset_2026_05_08_2200,45,418464486,,,,,18719,18.72,fr2,unknown,no
dataset_2026_05_08_2200,46,418464492,,,,,226329,226.33,dx1,unknown,no
dataset_2026_05_08_2200,47,418464497,,,,,20826,20.83,fr2,unknown,no
dataset_2026_05_08_2200,48,418464503,,,,,222118,222.12,dx1,unknown,no
dataset_2026_05_08_2200,49,418464508,,,,,233970,233.97,dx1,unknown,no
dataset_2026_05_08_2200,50,418464515,,,,,465370,465.37,tyo,unknown,no
dataset_2026_05_08_2200,51,418464520,,,,,19232,19.23,fr2,unknown,no
dataset_2026_05_08_2200,52,418464526,,,,,231845,231.84,dx1,unknown,no
dataset_2026_05_08_2200,54,418464538,,,,,367846,367.85,slc,unknown,no
dataset_2026_05_08_2200,55,418464544,,,,,464721,464.72,tyo,unknown,no
dataset_2026_05_08_2200,56,418464551,,,,,18664,18.66,fr2,unknown,no
dataset_2026_05_08_2200,57,418464557,,,,,16095,16.09,fr2,unknown,no
dataset_2026_05_08_2200,58,418464562,,,,,411911,411.91,slc,unknown,no
dataset_2026_05_08_2200,59,418464568,,,,,18855,18.86,fr2,unknown,no
dataset_2026_05_08_2200,60,418464574,,,,,231952,231.95,dx1,unknown,no
dataset_2026_05_08_2200,61,418464579,,,,,17845,17.84,fr2,unknown,no
dataset_2026_05_08_2200,62,418464585,,,,,464669,464.67,tyo,unknown,no
dataset_2026_05_08_2200,63,418464592,,,,,16558,16.56,fr2,unknown,no
dataset_2026_05_08_2200,64,418464597,,,,,213999,214.00,ewr,unknown,no
dataset_2026_05_08_2200,65,418464602,,,,,19689,19.69,fr2,unknown,no
dataset_2026_05_08_2200,66,418464608,,,,,18335,18.34,fr2,unknown,no
dataset_2026_05_08_2200,67,418464614,,,,,18235,18.23,fr2,unknown,no
dataset_2026_05_08_2200,68,418464619,,,,,18236,18.24,fr2,unknown,no
dataset_2026_05_08_2200,69,418464625,,,,,18543,18.54,fr2,unknown,no
dataset_2026_05_08_2200,70,418464630,,,,,228614,228.61,dx1,unknown,no
dataset_2026_05_08_2200,71,418464636,,,,,464724,464.72,tyo,unknown,no
dataset_2026_05_08_2200,72,418464642,,,,,18826,18.83,fr2,unknown,no
dataset_2026_05_08_2200,73,418464648,,,,,225866,225.87,dx1,unknown,no
dataset_2026_05_08_2200,74,418464653,,,,,18842,18.84,fr2,unknown,no
dataset_2026_05_08_2200,75,418464659,,,,,18342,18.34,fr2,unknown,no
dataset_2026_05_08_2200,76,418464664,,,,,19175,19.18,fr2,unknown,no
dataset_2026_05_08_2200,77,418464670,,,,,222367,222.37,dx1,unknown,no
dataset_2026_05_08_2200,78,418464675,,,,,18734,18.73,fr2,unknown,no
dataset_2026_05_08_2200,79,418464681,,,,,240983,240.98,dx1,unknown,no
dataset_2026_05_08_2200,80,418464687,,,,,465289,465.29,tyo,unknown,no
dataset_2026_05_08_2200,81,418464693,,,,,17011,17.01,fr2,unknown,no
dataset_2026_05_08_2200,82,418464698,,,,,18579,18.58,fr2,unknown,no
dataset_2026_05_08_2200,83,418464704,,,,,17530,17.53,fr2,unknown,no
dataset_2026_05_08_2200,84,418464710,,,,,18855,18.86,fr2,unknown,no
dataset_2026_05_08_2200,85,418464716,,,,,465220,465.22,tyo,unknown,no
dataset_2026_05_08_2200,86,418464722,,,,,466046,466.05,tyo,unknown,no
dataset_2026_05_08_2200,87,418464728,,,,,223089,223.09,dx1,unknown,no
dataset_2026_05_08_2200,88,418464734,,,,,211941,211.94,ewr,unknown,no
dataset_2026_05_08_2200,89,418464740,,,,,17085,17.09,fr2,unknown,no
dataset_2026_05_08_2200,90,418464746,,,,,18079,18.08,fr2,unknown,no
dataset_2026_05_08_2200,91,418464752,,,,,219631,219.63,ewr,unknown,no
dataset_2026_05_08_2200,92,418464758,,,,,240992,240.99,dx1,unknown,no
dataset_2026_05_08_2200,93,418464764,,,,,18023,18.02,fr2,unknown,no
dataset_2026_05_08_2200,94,418464770,,,,,19315,19.32,fr2,unknown,no
dataset_2026_05_08_2200,95,418464775,,,,,218385,218.38,ewr,unknown,no
dataset_2026_05_08_2200,96,418464781,,,,,19022,19.02,fr2,unknown,no
dataset_2026_05_08_2200,97,418464787,,,,,167593,167.59,ewr,unknown,no
dataset_2026_05_08_2200,98,418464793,,,,,19145,19.14,fr2,unknown,no
dataset_2026_05_08_2200,99,418464798,,,,,411064,411.06,slc,unknown,no
dataset_2026_05_08_2200,100,418464804,,,,,465165,465.17,tyo,unknown,no
dataset_2026_05_09_0200,6,418500195,,,,,304782,304.78,dx1,unknown,no
dataset_2026_05_09_0200,7,418500202,,,,,18225,18.23,fr2,unknown,no
dataset_2026_05_09_0200,8,418500207,,,,,254135,254.13,dx1,unknown,no
dataset_2026_05_09_0200,9,418500214,,,,,18966,18.97,fr2,unknown,no
dataset_2026_05_09_0200,10,418500220,,,,,213167,213.17,ewr,unknown,no
dataset_2026_05_09_0200,11,418500226,,,,,19197,19.20,fr2,unknown,no
dataset_2026_05_09_0200,12,418500232,,,,,464446,464.45,tyo,unknown,no
dataset_2026_05_09_0200,13,418500238,,,,,341084,341.08,slc,unknown,no
dataset_2026_05_09_0200,14,418500245,,,,,18897,18.90,fr2,unknown,no
dataset_2026_05_09_0200,15,418500250,,,,,19448,19.45,fr2,unknown,no
dataset_2026_05_09_0200,16,418500256,,,,,18803,18.80,fr2,unknown,no
dataset_2026_05_09_0200,17,418500262,,,,,240076,240.08,dx1,unknown,no
dataset_2026_05_09_0200,18,418500268,,,,,21606,21.61,fr2,unknown,no
dataset_2026_05_09_0200,19,418500274,,,,,18271,18.27,fr2,unknown,no
dataset_2026_05_09_0200,20,418500279,,,,,16603,16.60,fr2,unknown,no
dataset_2026_05_09_0200,21,418500285,,,,,19499,19.50,fr2,unknown,no
dataset_2026_05_09_0200,22,418500290,,,,,16523,16.52,fr2,unknown,no
dataset_2026_05_09_0200,23,418500295,,,,,465242,465.24,tyo,unknown,no
dataset_2026_05_09_0200,24,418500301,,,,,18932,18.93,fr2,unknown,no
dataset_2026_05_09_0200,25,418500307,,,,,463850,463.85,tyo,unknown,no
dataset_2026_05_09_0200,26,418500313,,,,,18549,18.55,fr2,unknown,no
dataset_2026_05_09_0200,27,418500318,,,,,17913,17.91,fr2,unknown,no
dataset_2026_05_09_0200,28,418500323,,,,,231001,231.00,dx1,unknown,no
dataset_2026_05_09_0200,29,418500329,,,,,464693,464.69,tyo,unknown,no
dataset_2026_05_09_0200,30,418500335,,,,,220291,220.29,dx1,unknown,no
dataset_2026_05_09_0200,31,418500341,,,,,229810,229.81,dx1,unknown,no
dataset_2026_05_09_0200,32,418500347,,,,,465030,465.03,tyo,unknown,no
dataset_2026_05_09_0200,33,418500353,,,,,18580,18.58,fr2,unknown,no
dataset_2026_05_09_0200,34,418500359,,,,,18443,18.44,fr2,unknown,no
dataset_2026_05_09_0200,35,418500364,,,,,17171,17.17,fr2,unknown,no
dataset_2026_05_09_0200,36,418500370,,,,,18913,18.91,fr2,unknown,no
dataset_2026_05_09_0200,38,418500382,,,,,18634,18.63,fr2,unknown,no
dataset_2026_05_09_0200,39,418500387,,,,,18815,18.82,fr2,unknown,no
dataset_2026_05_09_0200,40,418500393,,,,,17316,17.32,fr2,unknown,no
dataset_2026_05_09_0200,41,418500398,,,,,18892,18.89,fr2,unknown,no
dataset_2026_05_09_0200,42,418500403,,,,,454431,454.43,tyo,unknown,no
dataset_2026_05_09_0200,44,418500415,,,,,17960,17.96,fr2,unknown,no
dataset_2026_05_09_0200,45,418500422,,,,,17977,17.98,fr2,unknown,no
dataset_2026_05_09_0200,47,418500433,,,,,18979,18.98,fr2,unknown,no
dataset_2026_05_09_0200,48,418500439,,,,,446870,446.87,tyo,unknown,no
dataset_2026_05_09_0200,49,418500445,,,,,152814,152.81,ewr,unknown,no
dataset_2026_05_09_0200,50,418500451,,,,,464257,464.26,tyo,unknown,no
dataset_2026_05_09_0200,51,418500457,,,,,233019,233.02,dx1,unknown,no
dataset_2026_05_09_0200,52,418500463,,,,,17925,17.93,fr2,unknown,no
dataset_2026_05_09_0200,53,418500469,,,,,18786,18.79,fr2,unknown,no
dataset_2026_05_09_0200,54,418500475,,,,,239544,239.54,dx1,unknown,no
dataset_2026_05_09_0200,55,418500481,,,,,21190,21.19,fr2,unknown,no
dataset_2026_05_09_0200,56,418500485,,,,,18438,18.44,fr2,unknown,no
dataset_2026_05_09_0200,57,418500489,,,,,18858,18.86,fr2,unknown,no
dataset_2026_05_09_0200,58,418500494,,,,,18557,18.56,fr2,unknown,no
dataset_2026_05_09_0200,59,418500500,,,,,20391,20.39,fr2,unknown,no
dataset_2026_05_09_0200,60,418500505,,,,,18766,18.77,fr2,unknown,no
dataset_2026_05_09_0200,61,418500510,,,,,18610,18.61,fr2,unknown,no
dataset_2026_05_09_0200,62,418500516,,,,,238607,238.61,dx1,unknown,no
dataset_2026_05_09_0200,63,418500522,,,,,19509,19.51,fr2,unknown,no
dataset_2026_05_09_0200,64,418500527,,,,,18064,18.06,fr2,unknown,no
dataset_2026_05_09_0200,65,418500533,,,,,465282,465.28,tyo,unknown,no
dataset_2026_05_09_0200,66,418500539,,,,,18629,18.63,fr2,unknown,no
dataset_2026_05_09_0200,67,418500545,,,,,17966,17.97,fr2,unknown,no
dataset_2026_05_09_0200,68,418500551,,,,,228284,228.28,dx1,unknown,no
dataset_2026_05_09_0200,69,418500557,,,,,18505,18.50,fr2,unknown,no
dataset_2026_05_09_0200,70,418500562,,,,,18272,18.27,fr2,unknown,no
dataset_2026_05_09_0200,71,418500567,,,,,18206,18.21,fr2,unknown,no
dataset_2026_05_09_0200,72,418500573,,,,,17907,17.91,fr2,unknown,no
dataset_2026_05_09_0200,73,418500579,,,,,18356,18.36,fr2,unknown,no
dataset_2026_05_09_0200,74,418500585,,,,,18074,18.07,fr2,unknown,no
dataset_2026_05_09_0200,75,418500590,,,,,17999,18.00,fr2,unknown,no
dataset_2026_05_09_0200,76,418500596,,,,,18577,18.58,fr2,unknown,no
dataset_2026_05_09_0200,77,418500601,,,,,16726,16.73,fr2,unknown,no
dataset_2026_05_09_0200,78,418500606,,,,,18469,18.47,fr2,unknown,no
dataset_2026_05_09_0200,79,418500612,,,,,18345,18.34,fr2,unknown,no
dataset_2026_05_09_0200,80,418500619,,,,,453187,453.19,tyo,unknown,no
dataset_2026_05_09_0200,81,418500625,,,,,18942,18.94,fr2,unknown,no
dataset_2026_05_09_0200,82,418500631,,,,,17195,17.20,fr2,unknown,no
dataset_2026_05_09_0200,83,418500636,,,,,18542,18.54,fr2,unknown,no
dataset_2026_05_09_0200,84,418500642,,,,,18276,18.28,fr2,unknown,no
dataset_2026_05_09_0200,85,418500647,,,,,230956,230.96,dx1,unknown,no
dataset_2026_05_09_0200,86,418500653,,,,,18340,18.34,fr2,unknown,no
dataset_2026_05_09_0200,87,418500658,,,,,18854,18.85,fr2,unknown,no
dataset_2026_05_09_0200,88,418500663,,,,,18721,18.72,fr2,unknown,no
dataset_2026_05_09_0200,89,418500669,,,,,18370,18.37,fr2,unknown,no
dataset_2026_05_09_0200,90,418500675,,,,,18290,18.29,fr2,unknown,no
dataset_2026_05_09_0200,91,418500680,,,,,354827,354.83,slc,unknown,no
dataset_2026_05_09_0200,92,418500687,,,,,18606,18.61,fr2,unknown,no
dataset_2026_05_09_0200,93,418500693,,,,,182039,182.04,ewr,unknown,no
dataset_2026_05_09_0200,94,418500699,,,,,464427,464.43,tyo,unknown,no
dataset_2026_05_09_0200,95,418500707,,,,,181832,181.83,ewr,unknown,no
dataset_2026_05_09_0200,96,418500713,,,,,182859,182.86,ewr,unknown,no
dataset_2026_05_09_0200,97,418500718,,,,,18576,18.58,fr2,unknown,no
dataset_2026_05_09_0200,98,418500724,,,,,18204,18.20,fr2,unknown,no
dataset_2026_05_09_0200,99,418500730,,,,,18997,19.00,fr2,unknown,no
dataset_2026_05_09_0200,100,418500735,,,,,18609,18.61,fr2,unknown,no
dataset_2026_05_09_0800,6,418553962,,,,,17610,17.61,fr2,unknown,no
dataset_2026_05_09_0800,7,418553967,,,,,19652,19.65,fr2,unknown,no
dataset_2026_05_09_0800,8,418553972,,,,,18911,18.91,fr2,unknown,no
dataset_2026_05_09_0800,9,418553977,,,,,217079,217.08,ewr,unknown,no
dataset_2026_05_09_0800,10,418553983,,,,,464086,464.09,tyo,unknown,no
dataset_2026_05_09_0800,11,418553990,,,,,18122,18.12,fr2,unknown,no
dataset_2026_05_09_0800,12,418553995,,,,,219233,219.23,ewr,unknown,no
dataset_2026_05_09_0800,13,418554001,,,,,18794,18.79,fr2,unknown,no
dataset_2026_05_09_0800,14,418554007,,,,,18563,18.56,fr2,unknown,no
dataset_2026_05_09_0800,15,418554013,,,,,16375,16.38,fr2,unknown,no
dataset_2026_05_09_0800,16,418554019,,,,,222002,222.00,dx1,unknown,no
dataset_2026_05_09_0800,17,418554024,,,,,18822,18.82,fr2,unknown,no
dataset_2026_05_09_0800,18,418554030,,,,,18121,18.12,fr2,unknown,no
dataset_2026_05_09_0800,19,418554036,,,,,19672,19.67,fr2,unknown,no
dataset_2026_05_09_0800,20,418554041,,,,,18701,18.70,fr2,unknown,no
dataset_2026_05_09_0800,21,418554047,,,,,464347,464.35,tyo,unknown,no
dataset_2026_05_09_0800,22,418554054,,,,,18238,18.24,fr2,unknown,no
dataset_2026_05_09_0800,23,418554060,,,,,348940,348.94,slc,unknown,no
dataset_2026_05_09_0800,24,418554067,,,,,18072,18.07,fr2,unknown,no
dataset_2026_05_09_0800,25,418554072,,,,,21755,21.75,fr2,unknown,no
dataset_2026_05_09_0800,26,418554078,,,,,17056,17.06,fr2,unknown,no
dataset_2026_05_09_0800,27,418554083,,,,,237855,237.85,dx1,unknown,no
dataset_2026_05_09_0800,28,418554089,,,,,222375,222.38,dx1,unknown,no
dataset_2026_05_09_0800,29,418554095,,,,,17881,17.88,fr2,unknown,no
dataset_2026_05_09_0800,30,418554101,,,,,215376,215.38,ewr,unknown,no
dataset_2026_05_09_0800,31,418554107,,,,,20558,20.56,fr2,unknown,no
dataset_2026_05_09_0800,32,418554113,,,,,212435,212.44,ewr,unknown,no
